time,Danube,Mississippi / Missouri,Colorado,California,Yangtze Basin,Mekong Basin,Nile,Ganges / Bhramaputra Basin,Congo,Amazon Basin,Murray
1999-06-01,19.48217,15.156937,3.7185726,-1.190619,22.875412,19.561737,-5.4112015,6.16864,3.9634476,9.667618,13.133511
1999-07-01,27.676376,-12.864006,29.70493,4.144608,5.5980835,-2.620758,0.8936157,23.118408,2.8992157,-7.7102585,-15.208063
1999-08-01,0.2902832,-13.293922,18.361874,1.2523112,34.551132,-28.772034,19.882019,30.939636,31.029297,-11.034119,7.3708878
1999-09-01,-12.804565,-11.682968,7.6557503,-4.3568153,-14.846008,-31.966782,4.1469345,50.110214,5.082367,29.794754,-4.7621136
1999-10-01,-11.705528,-32.855217,-24.705853,-11.450903,15.202759,18.739792,28.320972,45.11969,4.613846,-20.126297,36.97812
1999-11-01,5.561859,-25.43792,-16.627804,-3.1283722,-7.843479,47.793777,-8.119888,-3.881115,20.713486,-12.023087,5.3484077
1999-12-01,41.033684,-7.398075,-17.782097,-78.12338,-16.872189,15.608282,-1.896122,-3.7522929,-4.85672,2.913681,41.040268
2000-01-01,-15.675831,-13.846001,-7.477373,37.557762,9.052658,3.8703327,-4.4505186,-2.3236303,-16.36937,4.317154,-22.28124
2000-02-01,-8.628044,0.42237854,-1.8691502,74.705345,-10.021931,17.864733,-5.989772,-0.92746544,-13.43084,-8.193481,12.479725
2000-03-01,20.650978,1.2620926,14.320423,-27.2328,-7.468609,-14.682219,-10.679869,-6.905987,-14.135193,18.889648,24.419365
2000-04-01,-7.8296623,-13.635666,-10.410436,3.6565857,-11.681847,53.104393,-1.2309837,16.606632,-11.455505,21.148926,13.986557
2000-05-01,-32.626564,-11.771141,-6.3404627,-0.18040276,-32.516006,60.40738,5.5138702,37.88643,0.56401825,9.295029,27.444046
2000-06-01,-48.864063,19.790527,6.793638,-0.20569324,7.3343964,71.61702,-3.383812,51.43837,8.061394,3.116867,-13.54147
2000-07-01,2.1713104,-6.857826,-23.290474,-2.5221548,-41.39363,32.618317,0.070121765,-13.078613,-2.6963196,31.067757,-8.619755
