basin,year,month,ET_anomaly_mm
Murray Darling,2017,8,-6.05190366708754
Murray Darling,2017,9,-7.865216164371244
Murray Darling,2017,10,-1.0813996944719833
Murray Darling,2017,11,3.055398593848466
Murray Darling,2017,12,-0.8728454239077053
Murray Darling,2018,1,-6.434467148913022
Murray Darling,2018,2,-6.49697820951252
Murray Darling,2018,3,-4.464933342798332
Murray Darling,2018,4,-7.091516400997952
Murray Darling,2018,5,-3.2312635285248597
Murray Darling,2018,6,-2.9761446314402598
Murray Darling,2018,7,-6.4992158479390305
Murray Darling,2018,8,-8.522847468906757
Murray Darling,2018,9,-12.183837534715366
Murray Darling,2018,10,-6.592978885324602
Murray Darling,2018,11,-4.526277885892053
Murray Darling,2018,12,-6.0675578039801366
Murray Darling,2019,1,-12.45453735187836
Murray Darling,2019,2,-14.523020138517026
Murray Darling,2019,3,-9.359177355402753
Murray Darling,2019,4,-4.5823826698856465
Murray Darling,2019,5,2.8643483182239713
Murray Darling,2019,6,-0.5031762453587874
Murray Darling,2019,7,-0.3791249885877832
Murray Darling,2019,8,-5.997261662150134
Murray Darling,2019,9,-11.863376593962762
Murray Darling,2019,10,-12.756454409336268
Murray Darling,2019,11,-11.501819003361458
Murray Darling,2019,12,-16.199890335857
Murray Darling,2020,1,-12.603961213894301
Murray Darling,2020,2,1.6526077860174198
Murray Darling,2020,3,9.407952195252633
Murray Darling,2020,4,11.005736080093765
Murray Darling,2020,5,-1.0541036327072355
Murray Darling,2020,6,1.2184743944109577
Murray Darling,2020,7,3.0364348942502737
Murray Darling,2020,8,4.400527172997549
Murray Darling,2020,9,7.007999371993023
Murray Darling,2020,10,12.159003412275887
Murray Darling,2020,11,-5.894674803224763
Murray Darling,2020,12,1.200552502187854
Murray Darling,2021,1,7.218936201891783
Murray Darling,2021,2,4.9155457541207745
Murray Darling,2021,3,10.038532914871617
Murray Darling,2021,4,2.339921218149133
Murray Darling,2021,5,3.7082052759892896
Murray Darling,2021,6,1.9454328652551567
Murray Darling,2021,7,1.6896384091706196
Murray Darling,2021,8,4.545341818105577
Murray Darling,2021,9,4.450301494024828
Murray Darling,2021,10,3.8561395646211594
Murray Darling,2021,11,20.268453110670283
Murray Darling,2021,12,13.655037104253509
Murray Darling,2022,1,14.718417134619077
Murray Darling,2022,2,9.446686609122178
Murray Darling,2022,3,6.1125484771269285
Murray Darling,2022,4,4.010841152359184
Murray Darling,2022,5,10.302770462643103
Murray Darling,2022,6,2.7676145782434
Murray Darling,2022,7,4.127801790167922
Murray Darling,2022,8,7.357303659431928
Murray Darling,2022,9,15.734064749224352
Murray Darling,2022,10,18.05895764234606
Murray Darling,2022,11,27.22489964862088
Murray Darling,2022,12,11.2435903058919
Murray Darling,2023,1,6.378739624080982
Murray Darling,2023,2,-0.8557462871120158
Murray Darling,2023,3,-1.1426233259133838
Murray Darling,2023,4,-0.40013736867716787
Murray Darling,2023,5,0.4911383687737434
Murray Darling,2023,6,-1.408487446842539
Murray Darling,2023,7,0.5950502998867471
Murray Darling,2023,8,-0.33259334874597
Murray Darling,2023,9,-3.2244294821024795
Murray Darling,2023,10,-7.216477922907483
Murray Darling,2023,11,0.3364634006270393
Murray Darling,2023,12,1.4504945306712393
Murray Darling,2024,1,15.365293931415248
Murray Darling,2024,2,9.246260993577057
Murray Darling,2024,3,2.1584926356578578
Murray Darling,2024,4,9.769781093118265
Murray Darling,2024,5,-0.3115040751228335
Murray Darling,2024,6,2.5039750324668937
Murray Darling,2024,7,3.031197012267654
Murray Darling,2024,8,10.226622072988121
Murray Darling,2024,9,5.922055335190201
Murray Darling,2024,10,6.7110189431486305
Murray Darling,2024,11,-1.858051562977721
Murray Darling,2024,12,11.08013267919712
Nile,2002,1,0.0725772134141387
Nile,2002,2,-0.8313519670631067
Nile,2002,3,0.35912981091306406
Nile,2002,4,-5.925058833324879
Nile,2002,5,-7.778431410802156
Nile,2002,6,-13.599138475954021
Nile,2002,7,-15.913392112113016
Nile,2002,8,-14.90415754204956
Nile,2002,9,-17.58066837363817
Nile,2002,10,-13.823923455463337
Nile,2002,11,-7.5589450003322725
Nile,2002,12,-4.341554166086734
Nile,2003,1,0.1562235056408987
Nile,2003,2,-1.5539184872713552
Nile,2003,3,-3.617761080854727
Nile,2003,4,-6.693822141730983
Nile,2003,5,-6.3269525587450275
Nile,2003,6,-3.7366473597706573
Nile,2003,7,-0.23574120894636508
Nile,2003,8,0.271681692795255
Nile,2003,9,1.192778951778621
Nile,2003,10,-6.356623567728668
Nile,2003,11,-2.921121480543107
Nile,2003,12,-4.237956765813376
Nile,2004,1,-2.51504099634921
Nile,2004,2,-1.1820651095997121
Nile,2004,3,-3.7353479168666723
Nile,2004,4,6.380507797950468
Nile,2004,5,-10.63213049502216
Nile,2004,6,-5.922334361553602
Nile,2004,7,-14.23837265983974
Nile,2004,8,-9.333561960563202
Nile,2004,9,-12.283410926567413
Nile,2004,10,-1.8416583201516517
Nile,2004,11,-14.35954891826735
Nile,2004,12,-3.123175600624492
Nile,2005,1,-2.6054539373116903
Nile,2005,2,-3.106376679285898
Nile,2005,3,-1.2212754061678446
Nile,2005,4,-5.9668288930379845
Nile,2005,5,-4.955127637203574
Nile,2005,6,-2.379599532899718
Nile,2005,7,-0.0013698364447378708
Nile,2005,8,-5.232659943370024
Nile,2005,9,-6.405752398055299
Nile,2005,10,-9.148132004623712
Nile,2005,11,-7.118864312339081
Nile,2005,12,-10.586016123735403
Nile,2006,1,-6.874885411755969
Nile,2006,2,-4.7900466618606
Nile,2006,3,-1.26636498977183
Nile,2006,4,-6.024113303559744
Nile,2006,5,2.1153807957543833
Nile,2006,6,-2.756826576549109
Nile,2006,7,-5.548383532086476
Nile,2006,8,-4.426355526477238
Nile,2006,9,-7.032078199466952
Nile,2006,10,-9.004875412694389
Nile,2006,11,0.45875130604119363
Nile,2006,12,1.2872494302120323
Nile,2007,1,2.8346134994067604
Nile,2007,2,2.2993150798994435
Nile,2007,3,-1.572101281323313
Nile,2007,4,-5.321662764483332
Nile,2007,5,-3.347478202469013
Nile,2007,6,-0.15756920603521252
Nile,2007,7,7.3629147659362815
Nile,2007,8,2.451996178839252
Nile,2007,9,-3.1454755095330853
Nile,2007,10,-7.674452869404163
Nile,2007,11,-1.3424654891631889
Nile,2007,12,-6.643002876682353
Nile,2008,1,-3.2167218133934945
Nile,2008,2,-1.7556166700891733
Nile,2008,3,-2.4809591722223487
Nile,2008,4,9.071121589523361
Nile,2008,5,-8.247073826033585
Nile,2008,6,-4.431928798114114
Nile,2008,7,-7.915434510404083
Nile,2008,8,-7.977951017695631
Nile,2008,9,-5.777073647900906
Nile,2008,10,2.261287341476212
Nile,2008,11,-13.803491498005577
Nile,2008,12,-5.628812019732916
Nile,2009,1,-3.9744844272055886
Nile,2009,2,0.11865474376286045
Nile,2009,3,-1.683055915129426
Nile,2009,4,0.3400252729841249
Nile,2009,5,-2.0646054331066424
Nile,2009,6,-9.798807641907217
Nile,2009,7,-11.181806758602164
Nile,2009,8,-12.902564921922448
Nile,2009,9,-10.903653904996858
Nile,2009,10,-11.931286247271984
Nile,2009,11,-8.403269611390005
Nile,2009,12,-4.986697211172643
Nile,2010,1,-0.6817379380344057
Nile,2010,2,1.3329628275207632
Nile,2010,3,2.3773044153494247
Nile,2010,4,-4.526297000207514
Nile,2010,5,1.307524120011557
Nile,2010,6,-4.220741123267082
Nile,2010,7,1.6183801944942076
Nile,2010,8,2.9623752472143394
Nile,2010,9,4.641868960939803
Nile,2010,10,0.43418657910860503
Nile,2010,11,2.876406273093245
Nile,2010,12,-2.8862800679082348
Nile,2011,1,-0.942131982510567
Nile,2011,2,-2.6687314534412963
Nile,2011,3,-2.395690538302503
Nile,2011,4,-3.8528393590067154
Nile,2011,5,-0.41961652658167736
Nile,2011,6,-0.27444368198307245
Nile,2011,7,-1.8498677274609747
Nile,2011,8,-0.7228727235133618
Nile,2011,9,5.631023741080028
Nile,2011,10,0.5088989415377512
Nile,2011,11,6.800861364308325
Nile,2011,12,2.401615605512557
Nile,2012,1,-2.8287690578400415
Nile,2012,2,-4.793021218882355
Nile,2012,3,-6.304274333625285
Nile,2012,4,2.2146046283653646
Nile,2012,5,-5.806460271395821
Nile,2012,6,1.8477772796128846
Nile,2012,7,9.806746637200476
Nile,2012,8,7.778816563332711
Nile,2012,9,8.663799904476363
Nile,2012,10,15.029024523643393
Nile,2012,11,-5.191050905745307
Nile,2012,12,5.059336143853724
Nile,2013,1,3.4949347797275294
Nile,2013,2,2.2885760810697917
Nile,2013,3,2.249606048976073
Nile,2013,4,-3.912292353048997
Nile,2013,5,2.2692442871618326
Nile,2013,6,-3.818745165520376
Nile,2013,7,-3.213647746747256
Nile,2013,8,6.945346233449726
Nile,2013,9,5.25981002435789
Nile,2013,10,0.08465490902410266
Nile,2013,11,6.944076106776407
Nile,2013,12,0.3940342861619044
Nile,2014,1,-0.6853753520955799
Nile,2014,2,-0.4676561717368255
Nile,2014,3,4.465662266318198
Nile,2014,4,4.929000810087917
Nile,2014,5,12.616398786932287
Nile,2014,6,3.2884975703376966
Nile,2014,7,4.50306700148208
Nile,2014,8,4.2085246899018784
Nile,2014,9,6.287603152879484
Nile,2014,10,3.7909571265449884
Nile,2014,11,9.718105387145656
Nile,2014,12,2.7768072550344876
Nile,2015,1,0.2031075605683732
Nile,2015,2,-1.579395757879503
Nile,2015,3,-0.24946263092152066
Nile,2015,4,-0.9504621067865848
Nile,2015,5,7.378440045120215
Nile,2015,6,3.3590111521545083
Nile,2015,7,-6.415929524620552
Nile,2015,8,-7.564957716755117
Nile,2015,9,-9.310522387862605
Nile,2015,10,-7.498349008290667
Nile,2015,11,2.611482689006145
Nile,2015,12,4.559780184215288
Nile,2016,1,2.7101397530526015
Nile,2016,2,0.3586207619034738
Nile,2016,3,-0.27591453979821523
Nile,2016,4,8.849633960930685
Nile,2016,5,-0.552748568879224
Nile,2016,6,4.117587727044878
Nile,2016,7,7.681020887041996
Nile,2016,8,3.298247261850051
Nile,2016,9,-3.351391682974807
Nile,2016,10,2.6967543812305976
Nile,2016,11,-15.132606220317285
Nile,2016,12,-4.227120493717564
Nile,2017,1,-6.415077367298117
Nile,2017,2,-0.7556669898139994
Nile,2017,3,-0.9602724526893454
Nile,2017,4,-3.6923357245487765
Nile,2017,5,5.186124274819626
Nile,2017,6,1.8040830666891594
Nile,2017,7,1.2842093447637808
Nile,2017,8,2.2401997161749705
Nile,2017,9,4.67842732568711
Nile,2017,10,-0.7054724383348585
Nile,2017,11,7.16701987458125
Nile,2017,12,-3.2459086790887497
Nile,2018,1,-2.739771641937214
Nile,2018,2,-1.3715582872364251
Nile,2018,3,3.9039343815561622
Nile,2018,4,1.2236107093052553
Nile,2018,5,7.380751637559108
Nile,2018,6,7.007848393548507
Nile,2018,7,1.3830988766098784
Nile,2018,8,-3.6457397755783774
Nile,2018,9,-6.732967770577233
Nile,2018,10,-6.941186719845206
Nile,2018,11,-1.4959688867270415
Nile,2018,12,-1.5532903540107341
Nile,2019,1,-2.293716324310065
Nile,2019,2,-1.2208981727912
Nile,2019,3,-3.567500990673256
Nile,2019,4,-4.0587674901821735
Nile,2019,5,1.351830001319236
Nile,2019,6,9.347852592435835
Nile,2019,7,8.09445666909076
Nile,2019,8,7.122256863292151
Nile,2019,9,6.503464641920843
Nile,2019,10,6.5239924562937475
Nile,2019,11,16.120033310968303
Nile,2019,12,12.154251770455097
Nile,2020,1,10.755421863970803
Nile,2020,2,8.47827866914809
Nile,2020,3,7.352848648240901
Nile,2020,4,10.145829526613948
Nile,2020,5,-3.558644308104732
Nile,2020,6,4.7297382298029405
Nile,2020,7,6.1905502412679425
Nile,2020,8,11.136862249203844
Nile,2020,9,13.989027519566292
Nile,2020,10,20.98678549129643
Nile,2020,11,-2.8053449533249477
Nile,2020,12,5.097505908354361
Nile,2021,1,3.864642086425846
Nile,2021,2,2.852989101901038
Nile,2021,3,2.1085178428545603
Nile,2021,4,-0.8666375354299234
Nile,2021,5,12.644323286652956
Nile,2021,6,7.114937963151597
Nile,2021,7,8.728999859885278
Nile,2021,8,6.271580839264544
Nile,2021,9,7.371344661179293
Nile,2021,10,3.0026050490658918
Nile,2021,11,6.890087831038905
Nile,2021,12,1.3650908907005288
Nile,2022,1,2.4961070849453826
Nile,2022,2,2.476717247043357
Nile,2022,3,-1.055041916846477
Nile,2022,4,-2.0267568393933857
Nile,2022,5,5.044183336558056
Nile,2022,6,1.9229046612262977
Nile,2022,7,4.984126025974774
Nile,2022,8,7.3739832463172235
Nile,2022,9,12.238715911788915
Nile,2022,10,4.490625424023889
Nile,2022,11,11.089607681291916
Nile,2022,12,5.212844197329147
Nile,2023,1,4.384989779472988
Nile,2023,2,-0.17632860424022212
Nile,2023,3,3.430807911253602
Nile,2023,4,2.6008767608273224
Nile,2023,5,5.429370103768811
Nile,2023,6,7.2730501248561765
Nile,2023,7,3.8739817517417947
Nile,2023,8,-2.0857690540015312
Nile,2023,9,-1.182214402553143
Nile,2023,10,-3.263605173933044
Nile,2023,11,12.680788100095953
Nile,2023,12,6.611529655204706
Nile,2024,1,4.800409123416596
Nile,2024,2,6.046517718942827
Nile,2024,3,4.137211839730735
Nile,2024,4,8.062663288152482
Nile,2024,5,-9.034301437314433
Nile,2024,6,-0.7165068373063406
Nile,2024,7,1.002393361776143
Nile,2024,8,6.73471940029053
Nile,2024,9,7.247344408471818
Nile,2024,10,18.379792994496114
Nile,2024,11,-3.2245426481920987
Nile,2024,12,4.539769031539301
Yangtze Basin,2002,1,0.36241682553470866
Yangtze Basin,2002,2,-0.26530498393347557
Yangtze Basin,2002,3,-1.8256804006838792
Yangtze Basin,2002,4,-9.299039673502179
Yangtze Basin,2002,5,-1.7769290719523667
Yangtze Basin,2002,6,-3.7714453300344246
Yangtze Basin,2002,7,-3.7929764615516746
Yangtze Basin,2002,8,-8.21688773214747
Yangtze Basin,2002,9,-12.863374907383502
Yangtze Basin,2002,10,-6.906714299034569
Yangtze Basin,2002,11,1.4101791224658982
Yangtze Basin,2002,12,1.3854074703057009
Yangtze Basin,2003,1,0.9792778719697424
Yangtze Basin,2003,2,1.27448284681293
Yangtze Basin,2003,3,-0.43996145631121664
Yangtze Basin,2003,4,-8.297332931361218
Yangtze Basin,2003,5,2.6855246890532527
Yangtze Basin,2003,6,-5.41893445244726
Yangtze Basin,2003,7,0.02480280137793045
Yangtze Basin,2003,8,0.5288015942124815
Yangtze Basin,2003,9,-3.949543800745829
Yangtze Basin,2003,10,-5.851780126754392
Yangtze Basin,2003,11,2.0232942615246117
Yangtze Basin,2003,12,0.7847887214907701
Yangtze Basin,2004,1,-1.467303170966197
Yangtze Basin,2004,2,-6.579874733549943
Yangtze Basin,2004,3,-9.50435460734851
Yangtze Basin,2004,4,3.5397880836812305
Yangtze Basin,2004,5,-22.6402149040294
Yangtze Basin,2004,6,-9.679373213344888
Yangtze Basin,2004,7,-8.077745530172635
Yangtze Basin,2004,8,-3.476411505926734
Yangtze Basin,2004,9,-7.4467381482227495
Yangtze Basin,2004,10,2.685853619140147
Yangtze Basin,2004,11,-8.430198415269224
Yangtze Basin,2004,12,0.3900122725568025
Yangtze Basin,2005,1,0.9450138179075722
Yangtze Basin,2005,2,0.5032865450549551
Yangtze Basin,2005,3,-0.6691943275412058
Yangtze Basin,2005,4,-6.734466899715805
Yangtze Basin,2005,5,3.3150661659487213
Yangtze Basin,2005,6,-2.3811728591774397
Yangtze Basin,2005,7,-2.5105962927291756
Yangtze Basin,2005,8,-3.439039450454473
Yangtze Basin,2005,9,2.919211062340551
Yangtze Basin,2005,10,-5.177084827436886
Yangtze Basin,2005,11,3.3796904914921413
Yangtze Basin,2005,12,-1.4244797592273635
Yangtze Basin,2006,1,1.0977840887843229
Yangtze Basin,2006,2,1.5180219586164725
Yangtze Basin,2006,3,-0.06979319838526266
Yangtze Basin,2006,4,-8.161701413272667
Yangtze Basin,2006,5,-2.8084635826207034
Yangtze Basin,2006,6,-4.109245319894839
Yangtze Basin,2006,7,-2.5455503239291346
Yangtze Basin,2006,8,-6.1396913263891975
Yangtze Basin,2006,9,-11.725138317353114
Yangtze Basin,2006,10,-4.379192317124435
Yangtze Basin,2006,11,-0.3364092657232902
Yangtze Basin,2006,12,-1.01067834097082
Yangtze Basin,2007,1,-1.7047147261898914
Yangtze Basin,2007,2,-0.31265014366125143
Yangtze Basin,2007,3,-3.811861845314702
Yangtze Basin,2007,4,-11.309588260203888
Yangtze Basin,2007,5,-4.237810312011362
Yangtze Basin,2007,6,-6.088527189727685
Yangtze Basin,2007,7,-5.082515352535708
Yangtze Basin,2007,8,0.7959495412213471
Yangtze Basin,2007,9,-0.062361475122344245
Yangtze Basin,2007,10,-5.532342347996789
Yangtze Basin,2007,11,-1.2352727785059088
Yangtze Basin,2007,12,-0.5600592100037467
Yangtze Basin,2008,1,-0.7592430824832412
Yangtze Basin,2008,2,-3.834906985694083
Yangtze Basin,2008,3,-2.075205311553411
Yangtze Basin,2008,4,8.911413419718684
Yangtze Basin,2008,5,-17.340298934229217
Yangtze Basin,2008,6,-5.234019473097931
Yangtze Basin,2008,7,-2.815566848174768
Yangtze Basin,2008,8,-5.169069113631252
Yangtze Basin,2008,9,3.510501230962376
Yangtze Basin,2008,10,7.749428101909004
Yangtze Basin,2008,11,-9.098607956106424
Yangtze Basin,2008,12,0.7648089800705158
Yangtze Basin,2009,1,-0.49571883113167203
Yangtze Basin,2009,2,0.30894196936612417
Yangtze Basin,2009,3,-1.1538520650058999
Yangtze Basin,2009,4,-6.6732691372567245
Yangtze Basin,2009,5,3.073726569259776
Yangtze Basin,2009,6,-4.256238998221889
Yangtze Basin,2009,7,1.091202115021673
Yangtze Basin,2009,8,4.646654563699528
Yangtze Basin,2009,9,-0.3390045558135881
Yangtze Basin,2009,10,-4.060461389244324
Yangtze Basin,2009,11,-0.2257097960488892
Yangtze Basin,2009,12,-0.22640783767759132
Yangtze Basin,2010,1,0.38749089846453444
Yangtze Basin,2010,2,-1.0558617720251107
Yangtze Basin,2010,3,-4.410836997147769
Yangtze Basin,2010,4,-9.744369765281832
Yangtze Basin,2010,5,-0.14156809076774834
Yangtze Basin,2010,6,-1.5647660395947725
Yangtze Basin,2010,7,-2.7097827280029776
Yangtze Basin,2010,8,-0.24813504374814954
Yangtze Basin,2010,9,2.4412598722518197
Yangtze Basin,2010,10,-2.471062764873899
Yangtze Basin,2010,11,1.921549250669024
Yangtze Basin,2010,12,-1.1768789732496323
Yangtze Basin,2011,1,-1.4415476134224754
Yangtze Basin,2011,2,0.15752547003846473
Yangtze Basin,2011,3,-3.463722419791864
Yangtze Basin,2011,4,-7.716265629638421
Yangtze Basin,2011,5,-0.6588595398712727
Yangtze Basin,2011,6,0.9325302485952705
Yangtze Basin,2011,7,-4.5458695254296515
Yangtze Basin,2011,8,-0.528572175793073
Yangtze Basin,2011,9,-5.414253816218761
Yangtze Basin,2011,10,-2.3954763050314654
Yangtze Basin,2011,11,4.633646175818747
Yangtze Basin,2011,12,-0.5158749224334009
Yangtze Basin,2012,1,-1.529649717862057
Yangtze Basin,2012,2,-4.806326558732117
Yangtze Basin,2012,3,-7.861208741260299
Yangtze Basin,2012,4,11.31735950546453
Yangtze Basin,2012,5,-15.656990640207425
Yangtze Basin,2012,6,-1.7143086042619586
Yangtze Basin,2012,7,3.582517814681154
Yangtze Basin,2012,8,1.9683225071376853
Yangtze Basin,2012,9,-2.439918480064833
Yangtze Basin,2012,10,7.891238858520055
Yangtze Basin,2012,11,-8.29652694167526
Yangtze Basin,2012,12,0.4978564848534326
Yangtze Basin,2013,1,1.3185276165725526
Yangtze Basin,2013,2,0.5906623349584805
Yangtze Basin,2013,3,-0.9424898452097565
Yangtze Basin,2013,4,-5.337841067471373
Yangtze Basin,2013,5,7.616713757460758
Yangtze Basin,2013,6,6.836233735883468
Yangtze Basin,2013,7,3.9081302935121016
Yangtze Basin,2013,8,-4.846789516504828
Yangtze Basin,2013,9,0.31902146974296386
Yangtze Basin,2013,10,-3.6259777538530145
Yangtze Basin,2013,11,1.6905409252682446
Yangtze Basin,2013,12,-2.1387002600960088
Yangtze Basin,2014,1,-1.2307338578174125
Yangtze Basin,2014,2,-0.21464406194385788
Yangtze Basin,2014,3,0.3695167767635965
Yangtze Basin,2014,4,-0.01750736263065278
Yangtze Basin,2014,5,3.203710205163759
Yangtze Basin,2014,6,-2.788154947623241
Yangtze Basin,2014,7,2.796956370773543
Yangtze Basin,2014,8,-3.1682256162250866
Yangtze Basin,2014,9,6.399340723631482
Yangtze Basin,2014,10,0.04941038322795066
Yangtze Basin,2014,11,4.0796331539088655
Yangtze Basin,2014,12,-0.7540050595791925
Yangtze Basin,2015,1,0.7046447820044328
Yangtze Basin,2015,2,0.6932845633303941
Yangtze Basin,2015,3,6.626744379440254
Yangtze Basin,2015,4,-2.081562693318226
Yangtze Basin,2015,5,11.876240687597232
Yangtze Basin,2015,6,3.8401563559339564
Yangtze Basin,2015,7,-3.436386524028208
Yangtze Basin,2015,8,-2.2731810976717526
Yangtze Basin,2015,9,0.22232037379203007
Yangtze Basin,2015,10,-2.426311155524388
Yangtze Basin,2015,11,4.157112994211367
Yangtze Basin,2015,12,0.3744132330368366
Yangtze Basin,2016,1,0.034966555408168176
Yangtze Basin,2016,2,-0.4779189782992219
Yangtze Basin,2016,3,1.3309105538679233
Yangtze Basin,2016,4,17.3155552785461
Yangtze Basin,2016,5,-8.969695234171866
Yangtze Basin,2016,6,3.3693993531894932
Yangtze Basin,2016,7,4.162941598159264
Yangtze Basin,2016,8,3.1413638917601503
Yangtze Basin,2016,9,3.0442081272775
Yangtze Basin,2016,10,13.197176751690648
Yangtze Basin,2016,11,-5.337533689221257
Yangtze Basin,2016,12,3.21192630673767
Yangtze Basin,2017,1,2.083428078037752
Yangtze Basin,2017,2,1.6632696965442477
Yangtze Basin,2017,3,3.9452648411443434
Yangtze Basin,2017,4,0.010836439959511779
Yangtze Basin,2017,5,10.693509690017734
Yangtze Basin,2017,6,3.476580127512733
Yangtze Basin,2017,7,3.3392527368602742
Yangtze Basin,2017,8,4.313798302351415
Yangtze Basin,2017,9,8.473703413067554
Yangtze Basin,2017,10,1.2678034195613392
Yangtze Basin,2017,11,4.0032216614498
Yangtze Basin,2017,12,-0.09354782821166197
Yangtze Basin,2018,1,0.10659018722661173
Yangtze Basin,2018,2,2.597859852675491
Yangtze Basin,2018,3,2.921833167163932
Yangtze Basin,2018,4,0.35309588274243
Yangtze Basin,2018,5,12.42077285311791
Yangtze Basin,2018,6,7.474408499866399
Yangtze Basin,2018,7,3.1633338842444942
Yangtze Basin,2018,8,8.137730003135573
Yangtze Basin,2018,9,-2.0060094461550477
Yangtze Basin,2018,10,-4.671733206271661
Yangtze Basin,2018,11,3.3590230495931266
Yangtze Basin,2018,12,-0.35453058266575965
Yangtze Basin,2019,1,0.3642342214887435
Yangtze Basin,2019,2,0.46946158197771126
Yangtze Basin,2019,3,2.4570692148793967
Yangtze Basin,2019,4,0.7426802591167387
Yangtze Basin,2019,5,8.874858449456624
Yangtze Basin,2019,6,2.5001367515644404
Yangtze Basin,2019,7,-0.016293656757767394
Yangtze Basin,2019,8,3.1150648090664106
Yangtze Basin,2019,9,1.2566961010852253
Yangtze Basin,2019,10,-2.933618941362539
Yangtze Basin,2019,11,3.2492382329060305
Yangtze Basin,2019,12,-0.21589425133741358
Yangtze Basin,2020,1,0.831804437587305
Yangtze Basin,2020,2,2.8213439951557717
Yangtze Basin,2020,3,3.0334553729793186
Yangtze Basin,2020,4,17.720788285112107
Yangtze Basin,2020,5,-10.89184466216875
Yangtze Basin,2020,6,6.138687120274668
Yangtze Basin,2020,7,2.351577860838873
Yangtze Basin,2020,8,7.093783838244448
Yangtze Basin,2020,9,-1.070840632211528
Yangtze Basin,2020,10,10.048179410298161
Yangtze Basin,2020,11,-6.202075457079449
Yangtze Basin,2020,12,1.242268633349017
Yangtze Basin,2021,1,-0.3115557481551008
Yangtze Basin,2021,2,2.125430345734415
Yangtze Basin,2021,3,3.984198854887204
Yangtze Basin,2021,4,-1.2004469239358357
Yangtze Basin,2021,5,11.291487388094254
Yangtze Basin,2021,6,6.252041041991333
Yangtze Basin,2021,7,5.297990530846988
Yangtze Basin,2021,8,3.871368161831427
Yangtze Basin,2021,9,11.31819169264574
Yangtze Basin,2021,10,-1.2606480948425158
Yangtze Basin,2021,11,2.7716953201126415
Yangtze Basin,2021,12,0.5828805575230938
Yangtze Basin,2022,1,0.04346796359935112
Yangtze Basin,2022,2,1.1962508242991703
Yangtze Basin,2022,3,5.344667077256773
Yangtze Basin,2022,4,1.6054618246714014
Yangtze Basin,2022,5,10.007106342290086
Yangtze Basin,2022,6,5.102240190710958
Yangtze Basin,2022,7,1.7176086742614274
Yangtze Basin,2022,8,-2.9951623417700546
Yangtze Basin,2022,9,-4.030832534204478
Yangtze Basin,2022,10,-3.480555547867958
Yangtze Basin,2022,11,5.284734351533473
Yangtze Basin,2022,12,-1.746355423072302
Yangtze Basin,2023,1,-1.435996668829457
Yangtze Basin,2023,2,-0.9660430367216222
Yangtze Basin,2023,3,1.737311551519383
Yangtze Basin,2023,4,-3.940733398410977
Yangtze Basin,2023,5,8.836291215392677
Yangtze Basin,2023,6,-0.12431190533268932
Yangtze Basin,2023,7,-1.3501100362176572
Yangtze Basin,2023,8,2.6588263575302875
Yangtze Basin,2023,9,7.18381938815007
Yangtze Basin,2023,10,1.3735534805539587
Yangtze Basin,2023,11,4.178866540487036
Yangtze Basin,2023,12,1.2582497049324495
Yangtze Basin,2024,1,1.1168160722717424
Yangtze Basin,2024,2,2.5937092699960047
Yangtze Basin,2024,3,4.477189425651602
Yangtze Basin,2024,4,18.99714617698706
Yangtze Basin,2024,5,-8.772333040822645
Yangtze Basin,2024,6,1.208084907236028
Yangtze Basin,2024,7,5.447078598951634
Yangtze Basin,2024,8,0.22950135007113204
Yangtze Basin,2024,9,4.259742658548518
Yangtze Basin,2024,10,10.910315052317564
Yangtze Basin,2024,11,-6.980091231811361
Yangtze Basin,2024,12,-0.2751999163314167
