year,month,forest,savannas,shrublands_grasslands,croplands,other,total_burned_area
2017,12,880.1010000000001,3756.527,1567.008,2532.9719999999998,150.261,8886.869
2018,1,3198.4139999999998,4486.365,6783.213,4529.299,85.864,19083.155
2018,2,12299.942000000001,27240.185,14875.847,9638.173,472.24899999999997,64526.39600000001
2018,3,4808.353999999999,15026.107,7019.340999999999,3091.085,236.125,30181.012
2018,4,858.635,1738.734,729.84,923.033,171.727,4421.969
2018,5,343.454,2833.495,279.056,27648.037,1373.816,32477.858
2018,6,0.0,21.466,0.0,794.2370000000001,107.32900000000001,923.0320000000002
2018,7,0.0,21.466,0.0,364.92,0.0,386.386
2018,8,0.0,0.0,42.932,300.522,21.466,364.92
2018,9,0.0,407.852,107.33,4701.025000000001,107.33,5323.537
2018,10,193.19400000000002,2532.971,2339.781,22431.832,1159.156,28656.933999999997
2018,11,622.51,901.567,1073.294,407.852,85.864,3091.087
2018,12,708.374,85.864,1159.157,128.79500000000002,0.0,2082.19
2019,1,751.306,1931.928,3477.4700000000003,2704.699,0.0,8865.403
2019,2,3842.391,5280.605,4314.639999999999,579.579,0.0,14017.214999999998
2019,3,686.9080000000001,3842.3900000000003,8242.894,2726.165,107.329,15605.686
2019,4,2511.5060000000003,4314.64,8865.403,3627.731,472.249,19791.529000000002
2019,5,6310.964999999999,5409.399,7212.532,5194.74,751.306,24878.942
2019,6,515.181,257.591,257.591,28249.081,665.443,29944.887
2019,7,0.0,0.0,0.0,0.0,0.0,0.0
2019,8,0.0,193.193,128.79500000000002,150.262,64.398,536.648
2019,9,472.25,6332.43,5516.728,6954.941,214.65800000000002,19491.006999999998
2019,10,944.498,2962.288,987.432,3735.061,64.398,8693.677
2019,11,686.908,2318.312,2017.792,4615.161,279.057,9917.23
2019,12,9165.925,15670.083999999999,8994.199,12385.806,236.125,46452.138999999996
2020,1,880.1020000000001,1524.077,3391.608,2168.053,128.795,8092.635
2020,2,321.987,1094.76,2275.383,2747.63,0.0,6439.76
2020,3,15369.561,12128.215,12686.328000000001,1223.554,64.398,41472.056
2020,4,12600.464,5023.013,12214.077,5666.988,171.727,35676.26899999999
2020,5,3842.3899999999994,3091.085,1953.394,14918.778,1030.363,24836.01
2020,6,0.0,0.0,0.0,8457.551,150.261,8607.812
2020,7,0.0,171.72699999999998,0.0,2275.382,1008.8960000000001,3456.005
2020,8,0.0,64.398,21.466,708.374,0.0,794.238
2020,9,0.0,0.0,0.0,6246.567,64.398,6310.965
2020,10,21.466,536.6469999999999,171.727,1180.623,193.19299999999998,2103.656
2020,11,1652.872,2532.972,3541.868,987.43,21.466,8736.608
2020,12,17322.956000000002,9895.764,20113.519000000004,2876.426,107.32900000000001,50315.994
2021,1,13802.552000000001,15820.342,15970.605,9938.695,880.101,56412.295
