basin,model,feature,value,abs_normalized
Mississippi / Missouri,Random Forest,rolling_autocorr_12,0.10656134281235223,0.5875645109010914
Mississippi / Missouri,Random Forest,rolling_variance_12,0.05448921328430636,0.30044598827134467
Mississippi / Missouri,Random Forest,rolling_skew_12,0.049622237105926066,0.27361015454078663
Mississippi / Missouri,Random Forest,month_sin,0.018672312209368762,0.10295654785441095
Mississippi / Missouri,Random Forest,month_cos,0.02063510361435228,0.11377910828235935
Mississippi / Missouri,Gradient Boosting,anomaly_lag1,0.27212945406243916,1.0
Mississippi / Missouri,Gradient Boosting,anomaly_lag2,0.029780263397547524,0.10943417903860765
Mississippi / Missouri,Gradient Boosting,anomaly_lag3,0.08837043824378407,0.3247367637885599
Mississippi / Missouri,Gradient Boosting,raw_lag1,0.01421112385497706,0.05222192468631627
Mississippi / Missouri,Gradient Boosting,bar_state_lag1,0.04810494965683122,0.17677230060437968
Mississippi / Missouri,Gradient Boosting,rolling_autocorr_3,0.0020412246946401764,0.0075009326045677675
Mississippi / Missouri,Gradient Boosting,rolling_variance_3,0.05755101085090949,0.2114839463048517
Mississippi / Missouri,Gradient Boosting,rolling_skew_3,0.036293541419044235,0.1333686628817357
Mississippi / Missouri,Gradient Boosting,rolling_autocorr_6,0.07285404078096538,0.26771832189928724
Mississippi / Missouri,Gradient Boosting,rolling_variance_6,0.028590451743431163,0.10506195237826474
Mississippi / Missouri,Gradient Boosting,rolling_skew_6,0.06801340189632989,0.24993032132686543
Mississippi / Missouri,Gradient Boosting,rolling_autocorr_12,0.1346164270590148,0.4946779007175296
Mississippi / Missouri,Gradient Boosting,rolling_variance_12,0.04843192045170968,0.17797382726750757
Mississippi / Missouri,Gradient Boosting,rolling_skew_12,0.052548785116886,0.1931021590365182
Mississippi / Missouri,Gradient Boosting,month_sin,0.014457629971889983,0.053127766054213044
Mississippi / Missouri,Gradient Boosting,month_cos,0.03200533679960015,0.11761070447102959
Colorado,Logistic Regression,anomaly_lag1,0.6979119751684889,0.9321486294740877
Colorado,Logistic Regression,anomaly_lag2,0.1067146506780218,0.1425307473056458
Colorado,Logistic Regression,anomaly_lag3,-0.03300368445706581,0.044080543576891715
Colorado,Logistic Regression,raw_lag1,-0.7487131913311361,1.0
Colorado,Logistic Regression,bar_state_lag1,-0.295642192014485,0.3948670805290116
Colorado,Logistic Regression,rolling_autocorr_3,-0.13117360263428038,0.17519873317720905
Colorado,Logistic Regression,rolling_variance_3,-0.03338579791603925,0.04459090383686534
Colorado,Logistic Regression,rolling_skew_3,-0.1591619641217167,0.21258068638906025
Colorado,Logistic Regression,rolling_autocorr_6,-0.13598430241675508,0.18162402371325764
Colorado,Logistic Regression,rolling_variance_6,0.2881685762688329,0.38488513305942745
Colorado,Logistic Regression,rolling_skew_6,0.3004505182464662,0.4012892008918604
Colorado,Logistic Regression,rolling_autocorr_12,0.0473076003233026,0.06318521013259361
Colorado,Logistic Regression,rolling_variance_12,-0.13959748249247828,0.1864498770808193
